"sum.water","sum.lulc.eth_esaccilc_dst011","sum.lulc.eth_esaccilc_dst040","sum.lulc.eth_esaccilc_dst130","sum.lulc.eth_esaccilc_dst140","sum.lulc.eth_esaccilc_dst150","sum.lulc.eth_esaccilc_dst160","sum.lulc.eth_esaccilc_dst190","sum.lulc.eth_esaccilc_dst200","sum.topo","sum.slope","sum.ntl","sum.pop19","mean.water","mean.lulc.eth_esaccilc_dst011","mean.lulc.eth_esaccilc_dst040","mean.lulc.eth_esaccilc_dst130","mean.lulc.eth_esaccilc_dst140","mean.lulc.eth_esaccilc_dst150","mean.lulc.eth_esaccilc_dst160","mean.lulc.eth_esaccilc_dst190","mean.lulc.eth_esaccilc_dst200","mean.topo","mean.slope","mean.ntl","mean.pop19"
14637987,558858.875,-377778.09375,2008196.25,2966611.25,161550096,16301944,10860850,26995758,392817312,2999434.75,82262.15625,70875.9609375,41.4600067138672,1.582888007164,-1.07000255584717,5.68792915344238,8.40250301361084,457.567565917969,46.1729278564453,30.7618064880371,76.4616317749023,1112.59899902344,8.49547100067139,0.232995808124542,0.200746044516563
3352670.75,375387.5625,-133069.1875,328950.9375,1855593.625,73455048,15078625,8225708.5,17181818,185144304,709246.6875,34858.7421875,56963.375,18.4752578735352,2.06861424446106,-0.733292281627655,1.81272006034851,10.2254514694214,404.782073974609,83.0924072265625,45.3286628723145,94.6822814941406,1020.25787353516,3.90838122367859,0.192092910408974,0.313907623291016
4001060,1357338.625,-151487.75,184329.859375,3534920.25,90304320,15951085,17099358,21183058,202337600,948319.4375,38674.9921875,34709.70703125,16.4595336914062,5.58381080627441,-0.623189330101013,0.758294939994812,14.5419321060181,371.493316650391,65.6194686889648,70.3432235717773,87.1427230834961,832.375122070312,3.90119028091431,0.159100934863091,0.14278855919838
2603773.75,490658.75,-284089.1875,620387.5625,13727858,87270848,11523039,5126953.5,17735408,222246736,1905464.375,65164.91796875,32273.78515625,12.538613319397,2.36279368400574,-1.36804687976837,2.98750996589661,66.1072463989258,420.257476806641,55.489818572998,24.6891212463379,85.4058151245117,1070.2412109375,9.17586708068848,0.313805192708969,0.155431404709816
2605464.75,334809.25,-232699.390625,615277,8112576.5,66776428,9301396,4562261,25948246,235091264,1108439.375,29546.443359375,42347.46875,13.3744344711304,1.71865093708038,-1.19449806213379,3.15835475921631,41.6436729431152,342.778350830078,47.746150970459,23.4191074371338,133.198165893555,1206.77612304688,5.68986749649048,0.151668518781662,0.217437282204628
1941622.375,201031.546875,-161811.53125,816633.5625,10274664,64341052,9364060,2184204.5,18111690,204413344,1532899.75,49325.609375,25337.00390625,11.3435745239258,1.17449009418488,-0.945354342460632,4.77103233337402,60.0278511047363,375.900848388672,54.7078132629395,12.7608165740967,105.814247131348,1194.24768066406,8.95568656921387,0.288175880908966,0.148034274578094
2650842.75,1687298.375,-173924.640625,289417.4375,7665441,127415736,15815735,18575814,28389832,228064416,1496056.375,108571.6953125,25367.00390625,8.45795154571533,5.38360404968262,-0.554935276508331,0.923434138298035,24.4578552246094,406.540924072266,50.4627113342285,59.2691993713379,90.5824432373047,727.677185058594,4.77341461181641,0.346415907144547,0.0812898650765419
1829389.625,1123904.25,-546054.1875,878950.9375,18496214,121203936,8970172,14031638,27598028,336595072,2932072.5,88139.796875,18099.328125,5.94148826599121,3.65021419525146,-1.77347373962402,2.85465526580811,60.0719718933105,393.645935058594,29.1333084106445,45.5719299316406,89.6328277587891,1093.19287109375,9.52277946472168,0.286260277032852,0.058839924633503
8744183,901524.375,-508996.5625,1114252.75,20634898,151619120,13457090,13061004,25916670,442320160,3006874.25,97169.3984375,64451.99609375,24.4330654144287,2.51904654502869,-1.42224216461182,3.11345362663269,57.6581916809082,423.655334472656,37.6019058227539,36.4951591491699,72.4165649414062,1235.93444824219,8.40183162689209,0.271511495113373,0.18017640709877
9861290,2506103.75,-589971.125,990090.3125,12874480,216777984,16549764,20844300,55454376,639647488,3491911.75,118510.5859375,68812.7421875,16.4985771179199,4.19287395477295,-0.987059891223907,1.65648519992828,21.5398387908936,362.68359375,27.6888275146484,34.8738632202148,92.7787628173828,1070.17163085938,5.84219455718994,0.198275879025459,0.115140318870544
4378597.5,683316.5,-379309.96875,695353.5,9391980,108459032,10920000,9886844,12894985,349260864,2615409.5,55902.62109375,94478.515625,16.4943389892578,2.57407855987549,-1.42887473106384,2.6194224357605,35.3799362182617,408.569183349609,41.136043548584,37.2441062927246,48.5758857727051,1315.67858886719,9.85234451293945,0.210587248206139,0.356330931186676
12997660,9041622,-76858.4140625,173472.125,30321236,277511200,38316700,65789380,71241112,598789056,3105445,281311.28125,21124.76953125,15.8720722198486,11.0411624908447,-0.0938555374741554,0.211835220456123,37.0267295837402,338.882385253906,46.7903785705566,80.3386001586914,86.9959716796875,731.210327148438,3.79220938682556,0.343522846698761,0.025824498385191
1756938.625,272666.125,-199745.84375,496465,5459997,47605852,3329840.25,2591094,6373936,151759264,700316.625,4600.73095703125,57675.65625,13.6942796707153,2.12526845932007,-1.55689871311188,3.8696460723877,42.5573921203613,371.058990478516,25.9541015625,20.1960182189941,49.6809959411621,1182.87219238281,5.45854663848877,0.0358599312603474,0.449547052383423
1715066.375,-12059.8818359375,19675.880859375,203878.40625,1659461.75,21952124,1719711.375,1347312.625,4210189.5,71483320,120241.640625,3543.73413085938,64481.5078125,26.4262619018555,-0.185822308063507,0.303171932697296,3.1414201259613,25.5694885253906,338.244964599609,26.4978332519531,20.759801864624,64.8718719482422,1101.43664550781,1.85271966457367,0.0546029284596443,0.993550598621368
14954901,4420212,-1282356.75,2071468.125,34454812,344907040,22683454,29072786,86343112,876229888,6274497.5,263170.78125,84948.8359375,18.2361240386963,5.39004135131836,-1.56371593475342,2.52596473693848,42.0144691467285,420.582366943359,27.6603832244873,35.4515838623047,105.287475585938,1068.48168945312,7.65117168426514,0.320912539958954,0.103683665394783
2367698.75,189573.140625,162692.609375,251720.453125,51619.97265625,3543939.75,2859546.5,946708.75,1213778.5,163490256,876107.6875,33862.48046875,419877.40625,20.6737003326416,1.65526902675629,1.42056012153625,2.19791197776794,0.450722843408585,30.9441184997559,24.968297958374,8.26624298095703,10.5981788635254,1427.52478027344,7.6497859954834,0.295672237873077,3.666184425354
231805.671875,11499.2890625,11006.7138671875,24301.33203125,-3891.39208984375,233117.34375,231690.515625,47768.84375,57901.6953125,12964008,83072.625,2233.6103515625,40058.609375,22.2816486358643,1.10533583164215,1.05798852443695,2.33589506149292,-0.374048799276352,22.4077281951904,22.270580291748,4.59164190292358,5.56563282012939,1246.12768554688,7.98511552810669,0.214699327945709,3.85051774978638
5841067.5,1912296.75,-374600.9375,629481,7231171.5,120875296,5192072,7819862.5,68857616,196000048,880351.5625,39596.03125,28182.291015625,15.9342708587646,5.21669292449951,-1.02190101146698,1.71720683574677,19.7264366149902,329.744476318359,14.1638288497925,21.332368850708,187.841674804688,534.682739257812,2.4015748500824,0.10801687836647,0.0772363841533661
13605894,7778004,1410565.375,-901881.75,28771184,219419408,15869623,53037656,144562400,595883456,2993243.25,188844.84375,14271.955078125,14.9011220932007,8.51843929290771,1.54484570026398,-0.987737357616425,31.5100879669189,240.307281494141,17.3803482055664,58.0866317749023,158.324172973633,652.609252929688,3.27818822860718,0.206822127103806,0.0156314969062805
4783919.5,1771076.75,-814315.5,1303540,10702143,140114640,7283669.5,7030901.5,60131844,332470784,2977830.75,43487.16796875,89416.625,12.0417518615723,4.45803213119507,-2.04973888397217,3.28118109703064,26.9386959075928,352.686920166016,18.3339500427246,17.6977005004883,151.359725952148,836.87255859375,7.49559020996094,0.109462901949883,0.225396662950516
622234.4375,107663.03125,200707.3125,-50901.8515625,254999.484375,21380660,202370.28125,1410603.375,10363889,23537918,21304.63671875,13875.388671875,7702.32080078125,11.0976858139038,1.9201934337616,3.5796582698822,-0.907845497131348,4.54797077178955,381.328674316406,3.60931754112244,25.1584148406982,184.842193603516,419.803833007812,0.379972785711288,0.247470557689667,0.137372553348541
3451105.75,2044700.125,484919.3125,-365602.53125,9508930,120049624,3561584.75,8067371,80524864,180254208,364000.15625,91543.453125,30297.947265625,9.08291816711426,5.38141822814941,1.27625250816345,-0.962224304676056,25.0264225006104,315.956970214844,9.37368583679199,21.2324028015137,211.932281494141,474.408569335938,0.958007037639618,0.240931957960129,0.0798147171735764
1395016.875,843373.875,97601.5,-25298.349609375,1805316.375,101903384,1466023.25,7328558,38952956,118121752,237817.71875,13923.4609375,62553.4375,5.37002420425415,3.24651122093201,0.375710427761078,-0.0973843038082123,6.94944429397583,392.270263671875,5.64335823059082,28.2107925415039,149.946792602539,454.701782226562,0.915463387966156,0.0535974316298962,0.241469025611877
4420495.5,1146412.5,536113.125,-80839.015625,3182830.75,148856832,1719399.25,17822678,88022392,166834704,148175.421875,129985.75,15930.73046875,11.0846710205078,2.87470173835754,1.34433746337891,-0.202708929777145,7.9811487197876,373.267883300781,4.31150197982788,44.6914901733398,220.721694946289,418.348541259766,0.371559202671051,0.325947463512421,0.039950504899025
648122.3125,158508.640625,-105686.21875,645142.5625,5151382,16725589,3058952,1012503.9375,12786740,85944712,437419.21875,3553.14086914062,69822.8515625,9.37022972106934,2.29163908958435,-1.52795875072479,9.32715034484863,74.4761123657227,241.810241699219,44.2248039245605,14.6382780075073,184.864318847656,1242.5458984375,6.3239893913269,0.0513695403933525,1.00949323177338
4134204.25,842954.875,-520772.40625,1211695.25,15414775,54737164,9149957,3399834,41205620,203381760,1506701,12385.541015625,36857.72265625,20.0799942016602,4.09426498413086,-2.52941203117371,5.88525152206421,74.8701705932617,265.860565185547,44.4417037963867,16.5131282806396,200.137329101562,987.833251953125,7.31810617446899,0.0601570606231689,0.179138615727425
1800919.5,1115966.75,384049.8125,-251648.375,1439214,102397648,1418151.25,17214604,61043516,102784784,70850.171875,66130.5,44029.515625,7.20950889587402,4.46748018264771,1.53744268417358,-1.00740826129913,5.76151561737061,409.922119140625,5.67719650268555,68.9141540527344,244.371704101562,411.471923828125,0.283630073070526,0.264736115932465,0.176816508173943
639164.8125,437600.96875,264753.78125,-140078.328125,1052922.875,54042244,446000.96875,2799097.5,25105574,53676884,51273.36328125,66105.1953125,62028.24609375,4.91618251800537,3.36583948135376,2.03637290000916,-1.07742261886597,8.0986328125,415.669830322266,3.43044877052307,21.5294609069824,193.101333618164,412.859619140625,0.394372791051865,0.508452892303467,0.478319734334946
454541.1875,118129.5625,133931.71875,-20575.8515625,344857.5625,31927190,210562.421875,745850.9375,13050417,33216008,44741.25,11832.166015625,53609.5546875,5.78703308105469,1.50397741794586,1.70516395568848,-0.261963337659836,4.39058589935303,406.483947753906,2.68079471588135,9.49586963653564,166.152587890625,422.892669677734,0.569627344608307,0.150642305612564,0.684357881546021
338573.875,172805.671875,96376.3828125,69734.1875,210734.359375,45843332,178121.046875,4421653.5,23107612,42681640,23825.64453125,31565.4921875,37654.66796875,3.23153829574585,1.64935398101807,0.91987007856369,0.665582060813904,2.01136660575867,437.554382324219,1.70008683204651,42.2027320861816,220.551971435547,407.37744140625,0.22740526497364,0.301278710365295,0.360509812831879
952663.3125,-35688.328125,78068.4765625,57152.07421875,1265750.75,2959671,1242910,160598.03125,1799299.125,74895296,329653.53125,16071.9306640625,250768.171875,21.682466506958,-0.812260746955872,1.77682626247406,1.30077219009399,28.8082885742188,67.3616485595703,28.2884349822998,3.65518593788147,40.9517631530762,1704.60510253906,7.50286245346069,0.365794599056244,5.707444190979
3573627.25,47554.1484375,379179.125,24859.1171875,2569338.75,24259732,8757825,4674144,8048122.5,266890848,1360937.875,8324.0771484375,104606.375,22.5857086181641,0.300547331571579,2.39645290374756,0.157112300395966,16.2384967803955,153.324111938477,55.3503952026367,29.5410919189453,50.8649978637695,1686.77880859375,8.60127353668213,0.0526090636849403,0.661131322383881
964958.4375,10.0364274978638,14888.5439453125,113850.7421875,986079.4375,6281369,2723358.25,760570.375,1240615.25,138133568,938109.25,2918.69946289062,119909.453125,15.4401798248291,0.000160591618623585,0.238229736685753,1.82171154022217,15.778133392334,100.507400512695,43.576114654541,12.1697912216187,19.8509292602539,2210.25805664062,15.0105686187744,0.0467017441987991,1.91865622997284
1627419.5,41008.08984375,98895.4375,33561.20703125,1506365.5,12440721,2071520.375,1103865,1706288.375,174974336,1080826.875,5353.21240234375,105531.140625,19.6071949005127,0.494066596031189,1.19149494171143,0.404346346855164,18.1487331390381,149.886138916016,24.9577331542969,13.2993955612183,20.557409286499,2108.09545898438,13.0218315124512,0.0644956454634666,1.27144205570221
1941494.5,-11243.849609375,25042.212890625,170388.0625,2139673.75,10326545,4896466.5,848450.5,4402066,157282816,1043788.6875,4769.43896484375,127519.15625,27.4808883666992,-0.159151092171669,0.354460060596466,2.41175818443298,30.2860164642334,146.167098999023,69.3070449829102,12.0093946456909,62.3090553283691,2226.26000976562,14.7743091583252,0.0675090327858925,1.80497014522552
3044636.75,-425286.53125,506609.1875,517391.1875,2496904.75,7114467.5,4942998.5,1915946.75,4007223.25,324919104,550156.5,7701.6806640625,200545.796875,26.5001983642578,-3.70164918899536,4.40947294235229,4.50331830978394,21.732795715332,61.9235763549805,43.0233383178711,16.6761989593506,34.8784484863281,2828.06176757812,4.78850412368774,0.0670346170663834,1.74552953243256
1045055.25,-200552.21875,256777.578125,276484.53125,1827363.75,5589243,3122147.25,477129.78125,2533373.25,143264848,215169.171875,2857.94555664062,103237.6171875,20.5229148864746,-3.93846726417542,5.04262733459473,5.42963457107544,35.8859786987305,109.762191772461,61.3130836486816,9.36992931365967,49.7506713867188,2813.45141601562,4.22551679611206,0.0561246611177921,2.02739214897156
524532.0625,-47863.35546875,301434.78125,62342.75390625,313172.96875,5602110,1208154.125,483456.5,823681.8125,93412304,186167.28125,6138.36181640625,91761.46875,9.69168090820312,-0.884362280368805,5.56955432891846,1.151895403862,5.78643846511841,103.509140014648,22.3228378295898,8.93273544311523,15.21901512146,1725.96166992188,3.43977808952332,0.113417364656925,1.69563913345337
4078924.5,-37308.98046875,402235.15625,321130.25,1508287.875,25445196,13930609,5119645.5,9996313,308910688,1998720.75,10788.203125,245690.046875,20.3180732727051,-0.185844734311104,2.00362706184387,1.59962463378906,7.51313352584839,126.748458862305,69.3916091918945,25.5021476745605,49.7939643859863,1538.75622558594,9.95609378814697,0.0537385568022728,1.22383940219879
1035751.5,-6740.439453125,17488.42578125,154124.640625,1519206.875,7666835,3318489.5,497320.46875,2724606.75,166569936,632883.875,3051.38549804688,109172.171875,17.1143531799316,-0.111376389861107,0.288971930742264,2.54669547080994,25.1027812957764,126.683784484863,54.833423614502,8.217529296875,45.020336151123,2752.33666992188,10.4575262069702,0.0504199005663395,1.80391836166382
1583148.25,-127761.53125,344217.0625,185356.921875,1170319.5,6975922,2775697,921730.3125,1962510,222588288,479869.46875,6195.75,177319.390625,19.1372394561768,-1.54439294338226,4.16092681884766,2.24061107635498,14.1469278335571,84.3255767822266,33.5528755187988,11.1419591903687,23.7229976654053,2690.66723632812,5.80070543289185,0.0748947858810425,2.14345288276672
328634.875,-80045.984375,154132.8125,92584.109375,414950.90625,3096670,932183.25,339905.03125,628703.5,90173960,283870.8125,3396.6669921875,83439.9453125,8.93906593322754,-2.17729878425598,4.1925048828125,2.51834344863892,11.2869138717651,84.2312850952148,25.3559436798096,9.24562072753906,17.1011123657227,2452.78588867188,7.72145652770996,0.0923913791775703,2.26966834068298
1155232.25,-99998.9375,231166.921875,136957.984375,1676064.125,12151412,3823210,1047810.0625,3693157.5,200467104,480367.4375,12820.8349609375,177229.296875,12.2507228851318,-1.06044411659241,2.45142221450806,1.45237839221954,17.7739124298096,128.860305786133,40.5434379577637,11.1115579605103,39.1642875671387,2125.8642578125,5.09408235549927,0.13595923781395,1.87943768501282
3468825.75,-395636.59375,593965.9375,562846.0625,3944413,9072258,4153162,1328185.5,5498885,405996192,760826.875,11285.1103515625,258098.953125,24.4555740356445,-2.78927826881409,4.1875205039978,3.96812200546265,27.8085136413574,63.9603424072266,29.2802143096924,9.36384296417236,38.7677001953125,2862.314453125,5.36390686035156,0.0795611813664436,1.82328605651855
1693294.625,-62896.36328125,120592.859375,118594.71875,1556521.125,6270864.5,2829249.25,576048.0625,2078673.375,162876176,371578.21875,3936.7255859375,152913.203125,27.000337600708,-1.00291049480438,1.92290687561035,1.89104568958282,24.8194236755371,99.9917297363281,45.113639831543,9.18534278869629,33.1453742980957,2597.13330078125,5.92498016357422,0.0627728402614594,2.43826913833618
1566396,8257.609375,258738.96875,44298.69921875,1006357.125,13184837,3759378.25,1503025,3314405.25,198360336,742988.8125,6510.70458984375,128993.375,12.3560209274292,0.0651375502347946,2.04098081588745,0.349436342716217,7.93833112716675,104.004432678223,29.654670715332,11.8561391830444,26.1446418762207,1564.70300292969,5.86083316802979,0.0513576418161392,1.01753163337708
2315303.5,-247714.796875,414177.6875,368990.65625,2342823.75,4033171.5,3088547.5,1250078.875,4046131.25,328643744,668620.0625,7850.23291015625,237794.484375,18.8648109436035,-2.01835012435913,3.37466931343079,3.00649094581604,19.0890426635742,32.8617897033691,25.1651096343994,10.1854906082153,32.9673843383789,2677.74926757812,5.44783496856689,0.0639627426862717,1.9375205039978
3156942.25,-68536.859375,258343.109375,233289.5,4163099.25,18730046,5698785.5,2048330.125,3818659.75,327423456,1630545,9258.783203125,235946.5625,20.4268360137939,-0.443464308977127,1.67159605026245,1.50948798656464,26.9371242523193,121.191818237305,36.8737030029297,13.2536172866821,24.7084445953369,2118.57690429688,10.5503597259521,0.0599084906280041,1.52682077884674
2645395.75,332904,389418.65625,-117337.1015625,979252.4375,34206828,8291218,6554954.5,8514454,292341472,1955052.875,8729.798828125,68525.1484375,13.5497255325317,1.70513534545898,1.99460363388062,-0.601001024246216,5.01573419570923,175.207489013672,42.4676475524902,33.5744972229004,43.6110610961914,1497.3740234375,10.0137872695923,0.0447140596807003,0.35099333524704
1845441.625,-22387.974609375,186663.15625,188945.5625,2241993.5,11422603,4472245,1656289.5,2120980.5,269456000,1350374.5,7753.23486328125,233868.5,15.3524923324585,-0.186248749494553,1.55287742614746,1.57186508178711,18.6514644622803,95.0262603759766,37.2052421569824,13.7789087295532,17.644739151001,2241.64282226562,11.2339582443237,0.0645002648234367,1.94569873809814
748867.25,-37769.265625,257008.609375,49365.62109375,826888.875,7838171,2597326.5,590518.6875,2094256.875,119053440,380376.09375,3713.06323242188,105645.828125,11.7728328704834,-0.593765079975128,4.04039478302002,0.776069700717926,12.9993991851807,123.22274017334,40.8321914672852,9.28345775604248,32.9235076904297,1871.62170410156,5.97983694076538,0.0583725236356258,1.66084289550781
3338181,-182043.140625,274854.8125,299566.25,6069371,18836008,9012316,2114452.75,7898974.5,328554272,1784729.875,9406.8330078125,210802.90625,23.4562740325928,-1.27915585041046,1.93131220340729,2.10495114326477,42.6474266052246,132.354278564453,63.3265075683594,14.8575468063354,55.5034332275391,2308.64013671875,12.5406951904297,0.0660986453294754,1.48134505748749
1793306.75,-34350.17578125,76752.96875,76200.265625,1794486.625,4888044,3102826.5,463173.875,2061130,139371728,528274.9375,3372.08740234375,94508.640625,33.7947235107422,-0.647326350212097,1.44640362262726,1.43598794937134,33.8169593811035,92.1148071289062,58.4725189208984,8.72847557067871,38.8418312072754,2626.44921875,9.95529937744141,0.0635467246174812,1.78100788593292
662304.0625,-122772.1640625,211313.390625,163738.390625,590076.4375,4479920,1919582,538773.1875,1284871,188477104,428215.3125,10148.564453125,220009.171875,8.85272026062012,-1.64104020595551,2.82453083992004,2.18861722946167,7.8872857093811,59.8810729980469,25.6581878662109,7.2015380859375,17.1742916107178,2519.28857421875,5.72376108169556,0.135651290416718,2.94088125228882
744156.5625,-109341.5078125,565660.125,214564.75,732611.4375,8207250,1265714.375,2002692.5,2298189.75,267343200,676874.8125,11050.78125,172624.140625,4.96687459945679,-0.729800164699554,3.77549982070923,1.4321129322052,4.88981676101685,54.7793083190918,8.44801330566406,13.3669757843018,15.3392724990845,1784.3828125,4.51780223846436,0.0737584680318832,1.26187872886658
1691678.625,34802.3203125,265180.75,146380.171875,1822774.625,17272118,2383314.25,1742936.5,2063513.25,340958464,1608896,9364.787109375,145751.40625,11.7901172637939,0.242554008960724,1.84817147254944,1.02019345760345,12.7037878036499,120.377647399902,16.6104564666748,12.1473579406738,14.3816108703613,2376.30249023438,11.2131652832031,0.0652676820755005,1.01585376262665
3909456.75,191159.96875,-36667.51953125,255797.96875,908405.0625,27527568,4177597.75,5409891.5,6613299,205806048,967475.0625,12035.337890625,129249.78125,24.6660614013672,1.20609176158905,-0.231347560882568,1.6139143705368,5.73142957687378,173.680572509766,26.357852935791,34.1328048706055,41.7255020141602,1298.49877929688,6.10412168502808,0.0759349465370178,0.815479815006256
9625316,3253596.25,1022054.625,-959066.5625,3388187.5,22273402,12957505,6163918.5,3962191.75,251372288,1051425.25,9067.447265625,105563.6953125,47.6468811035156,16.1058311462402,5.05933666229248,-4.74753570556641,16.7720794677734,110.256965637207,64.1417541503906,30.5123996734619,19.6134929656982,1244.33374023438,5.20472621917725,0.0448853373527527,0.522557437419891
1672139.25,158.337600708008,63867.64453125,119295.0546875,1368727.75,9872478,1642622.875,778226.6875,1658696.75,254575440,594787.8125,5000.7509765625,55855.21484375,21.8637828826904,0.00207031751051545,0.835090935230255,1.55982303619385,17.8965759277344,129.085968017578,21.4778461456299,10.175576210022,21.6880187988281,3328.65966796875,7.77705097198486,0.0653865039348602,0.730325758457184
955034.25,27901.513671875,238763.703125,65408.05078125,1927847.625,21652316,1346073.875,1516014.5,2641258,288154816,1191928,7685.89892578125,111761.8515625,7.09942579269409,0.207411110401154,1.77489459514618,0.486222982406616,14.331015586853,160.95654296875,10.0062913894653,11.2695770263672,19.6342849731445,2142.052734375,8.86041927337646,0.0571345649659634,0.830900073051453
5975386.5,1364235,797231.6875,-407134.3125,5242432.5,39695144,7568185,3056145.25,6323914,503547776,1457328.5,16935.248046875,199251.921875,20.4455871582031,4.66791343688965,2.72783517837524,-1.39306473731995,17.937686920166,135.822265625,25.8955612182617,10.4570112228394,21.6381206512451,1722.95629882812,4.98644542694092,0.0579462274909019,0.681767225265503
2138556.75,164135.578125,90255.84375,549264.1875,2617821,30035500,4002083,3797769.5,3703651.25,570592064,1941998.375,13971.3837890625,104094,11.0037755966187,0.844546675682068,0.464404344558716,2.82619571685791,13.4697914123535,154.545303344727,20.5924034118652,19.5411243438721,19.0568466186523,2935.9365234375,9.99240016937256,0.071888655424118,0.535635054111481
4501211.5,510650.28125,280573.03125,-39690.44921875,3126909,47069952,9419576,7519209,14908509,449739296,2048510.625,13944.8056640625,143839.125,16.4207344055176,1.86288785934448,1.02355003356934,-0.144793525338173,11.4071826934814,171.714477539062,34.3632698059082,27.4305992126465,54.387279510498,1640.68029785156,7.47310972213745,0.0508716255426407,0.524769484996796
4642418.5,589884.3125,114453.1328125,-26993,3323768,22620914,4034242.5,2502188.75,3257426.5,279058912,1081552.5,8618.0341796875,118657.1953125,30.5835475921631,3.88606810569763,0.753999829292297,-0.177825778722763,21.8964786529541,149.023147583008,26.576976776123,16.4840393066406,21.4594306945801,1838.39770507812,7.12510347366333,0.0567742995917797,0.781695544719696
19286336,3660522.25,5112462,-2414447.75,9863394,87930360,26889162,42588884,40890972,689935616,4750826.5,32719.76171875,41441.015625,31.1712551116943,5.91626501083374,8.26294136047363,-3.90231561660767,15.9415645599365,142.116149902344,43.4592094421387,68.8336563110352,66.0894317626953,1115.09826660156,7.67845344543457,0.052882831543684,0.0669804289937019
6867724.5,310477.59375,-245810.140625,2612066.25,9717745,35679028,4298542.5,4055093.75,12082875,391403936,1873124.75,17414.201171875,116295.6171875,29.8372440338135,1.34888863563538,-1.06793701648712,11.3482789993286,42.2193298339844,155.009689331055,18.6752777099609,17.6175994873047,52.4947776794434,1700.47802734375,8.13790321350098,0.0756570473313332,0.505253314971924
10828369,10292120,3214497.25,-2911937.75,8857433,68569912,37923928,49557072,54276248,733569728,3297716.75,22684.861328125,89286.6171875,18.2352237701416,17.3321685791016,5.41328763961792,-4.90377044677734,14.9161224365234,115.473320007324,63.8647727966309,83.4552536010742,91.402458190918,1235.34838867188,5.55343151092529,0.0382018312811852,0.150363519787788
18467280,6170087.5,3525901.25,-2061668.75,15957073,200514320,38284344,65812944,100144712,1279412096,9630484,64993.453125,145826.4375,18.0360450744629,6.02600812911987,3.44356679916382,-2.01352620124817,15.584454536438,195.832046508789,37.3903541564941,64.276123046875,97.8062057495117,1249.5361328125,9.40559959411621,0.0634757727384567,0.142441540956497
15837115,5262142,1224942.125,-502827.84375,11070182,104648320,22078930,20460770,37993808,703965824,3151643,35134.25390625,128040.40625,27.8322277069092,9.24771595001221,2.15271949768066,-0.88367223739624,19.4547958374023,183.90950012207,38.8016242980957,35.9578628540039,66.7705154418945,1237.15319824219,5.5387134552002,0.0617451183497906,0.22502164542675
34679520,8334501.5,6820318.5,-2047532.75,6865110,37663668,21598826,22018192,35959296,647422592,2067797.125,36421.359375,47404.1484375,50.3097305297852,12.0908975601196,9.89426612854004,-2.97036480903625,9.95924472808838,54.6388473510742,31.3335113525391,31.9418869018555,52.1663093566895,939.218811035156,2.99976229667664,0.0528366267681122,0.0687694028019905
32826530,17822248,7607643,-5492548,11050369,80762224,38653088,51089028,48287016,927027968,2158903,44861.04296875,94018.4296875,34.5850448608398,18.776985168457,8.01518440246582,-5.78678369522095,11.6423368453979,85.0886535644531,40.7237319946289,53.8258628845215,50.8737487792969,976.688781738281,2.27455520629883,0.0472642481327057,0.0990549921989441
3297052.5,-33692.5,328671.3125,100967.359375,2340940.25,22047222,1966134.25,888653.0625,4973936,328871552,520434.0625,12046.37109375,232668.046875,24.3345108032227,-0.248673781752586,2.42581987380981,0.745208442211151,17.2777462005615,162.7236328125,14.511420249939,6.5588698387146,36.7110633850098,2427.2978515625,3.84116077423096,0.0889104902744293,1.71724998950958
1022006.375,422338.71875,391014.65625,348076.3125,1478815.75,26090072,1175797,3392096,1546124.375,233416144,534299.375,13955.45703125,159766.21875,5.79796934127808,2.3959801197052,2.21827483177185,1.97468030452728,8.38950634002686,148.012237548828,6.67044305801392,19.2437839508057,8.7713565826416,1324.19885253906,3.03114700317383,0.0791710466146469,1.45852816104889
46722896,13322642,10926830,-8065047,25993500,192737184,59669828,77720120,80362152,1209304704,3194742.5,62617.546875,57600.29296875,45.7258262634277,13.0383358001709,10.6936511993408,-7.8929386138916,25.4387969970703,188.624160766602,58.3964729309082,76.0615692138672,78.647216796875,1183.498046875,3.12656664848328,0.0612812861800194,0.0563711784780025
9559332,534898.375,-222859.171875,731109.0625,2237223.75,29244162,3108810,3006330.25,8432039,291030592,1238920,16386.46484375,377612.625,60.760368347168,3.39988422393799,-1.4165221452713,4.6470251083374,14.2200880050659,185.879730224609,19.7600040435791,19.1086292266846,53.5951461791992,1849.82861328125,7.87473821640015,0.104154519736767,2.40015530586243
25817884,11349037,8073925,-7168264,16678911,82152896,33967964,20995920,30558484,641258688,659019.125,30383.03515625,35164.79296875,52.5943946838379,23.1194667816162,16.4476375579834,-14.6026878356934,33.9771156311035,167.356155395508,69.1971664428711,42.7714233398438,62.2516136169434,1306.32751464844,1.34250783920288,0.0618942007422447,0.0716352611780167
18737008,3383390.5,578220.3125,496507.125,581895.0625,30131654,18782262,26623334,3854921.25,406580256,730770,28944.32421875,15351.0576171875,41.2548522949219,7.44949674606323,1.27311646938324,1.09320163726807,1.28120756149292,66.3434066772461,41.3544921875,58.6188430786133,8.48770618438721,895.202087402344,1.60899806022644,0.0637291669845581,0.0338003151118755
